delta_R,m_mu_mu
2.98647447266,19.5167918059
3.36906209586,124.720282972
4.02789297284,124.720362251
3.57943105676,15.55777732
3.44075815714,15.0054056186
1.20239770671,121.903840214
4.36509195869,123.319153114
5.15357102699,125.123673245
3.39722583252,109.421421469
5.21183887998,122.07023244
2.57206978888,119.542115091
3.5107018559,123.508734534
1.82569791503,125.614490498
2.44042101233,125.920303637
3.14491571235,113.46829941
1.14403232754,125.601602505
3.26280204124,119.946739518
3.03875501848,118.56186199
3.93805071392,126.692508001
3.48369844323,125.220695174
2.45925271642,126.731161438
3.01419418729,125.127021131
3.62003110646,117.527033038
3.26322777161,125.384812244
2.71762689163,122.413584125
3.59379355726,124.319702629
3.03426228358,125.069628924
3.41027216891,126.06645087
3.10763285604,124.135215141
3.43921011756,123.53961451
3.55560149217,129.033495553
3.82603419453,125.94279067
3.84231325385,123.077631596
3.39324816098,128.839321675
2.97545171555,52.8158926416
3.34679938989,122.275837389
3.58543673029,121.122425753
3.85895457091,125.633174627
3.60049884198,8.7332178138
3.34101766196,125.711499416
4.17149715061,126.390953276
3.20877035158,125.878099557
3.18090248502,123.139004754
3.821172738,126.156031179
3.14636996719,126.748598497
3.11763143543,122.301456485
3.87027660895,125.126399804
3.37916410463,64.7445452203
3.23502795033,122.471319359
3.29036151923,128.922939396
3.27551869465,110.695763817
3.46817501744,124.489832341
4.98989860751,116.485933422
4.21799955407,110.824924465
3.13038659217,125.084481224
3.20573071388,125.185268791
3.46858139433,126.423889875
3.55129387222,125.175695752
4.35664940622,116.68398565
3.19391271992,120.91937825
2.83334149462,124.39466909
2.63267336101,125.61974314
3.55630801188,126.230447352
1.73104401197,1.68896321366
1.94637575898,112.617319936
3.45464639502,125.490042381
2.74123038051,125.140627971
3.70917979286,124.825950755
1.59976013548,124.716880562
3.67677317323,125.044384158
3.11379369406,123.011409958
1.27305020067,124.441757705
3.40781843143,129.00106632
4.53183550931,127.051595833
4.00411584177,126.371292187
2.99650550613,126.476331022
1.66290036719,122.192328218
3.77413199894,112.804704273
3.56830478141,125.581980426
2.80549520245,124.661634687
1.94130271631,101.987059509
4.04159436226,126.177449437
4.12453461028,123.377488073
2.72342758995,128.597717784
3.26414653718,125.757091408
3.92708388112,124.805852295
3.06250147781,124.142310299
3.44091032257,127.323672227
5.58613794262,124.600160025
2.9898574499,126.391076389
2.85477566247,94.2729016627
3.07948696687,124.182140072
4.14613167665,122.731160259
4.62966895955,123.211201214
4.39250535666,126.823646338
4.22108607886,111.606576917
3.94565189601,119.57852732
1.85130887735,121.185813557
3.30410612227,130.541164078
2.9643443699,33.8498938739
5.01049149366,123.954201198
4.06591942922,125.677697912
3.43565003973,121.77009276
3.81073939489,122.10726079
3.49918731348,124.861819782
3.59185968735,122.706125548
3.35931537297,123.35669017
2.82713131861,123.902815748
2.62109550817,126.284651967
3.89158109279,6.64904332947
3.23181619704,126.0662455
3.47078149058,124.114258061
3.18876018711,107.381395011
2.4831204462,126.130561097
3.58951571637,123.654617931
2.93128390251,129.39981996
2.6420297238,124.552107682
4.53743462011,20.9260437714
4.32338975789,125.58216242
3.32828254177,129.045835169
3.68896319056,122.757333608
3.17602895062,116.076198239
0.585725804355,129.443980146
4.54119435659,9.41098828344
3.24373068493,122.942404033
3.10285983302,123.929496895
3.5895034086,120.346381477
2.78109052204,127.452188307
3.17097783807,125.924474122
3.38042179485,122.253599472
4.42264492466,123.495894074
3.52097381009,123.330967608
3.13250731634,5.15825735767
4.92432772439,122.208677273
3.46696873436,123.701263477
3.45794385682,123.547194767
3.39499435375,122.336326127
2.34496573262,124.882131526
4.70181562796,124.186977146
2.91633029894,127.877814391
3.53624348208,126.723995994
2.88128526667,122.37765162
2.65288747011,120.220211568
1.91571675921,126.807297364
5.00250859231,122.673101965
4.37912368095,124.916851256
4.62871806292,123.492757004
2.72783754353,124.106501823
3.66417347369,125.277450749
1.57376478566,118.700119984
2.53605839898,125.074357527
3.72291081654,124.967444812
3.65456683567,124.120115434
4.40991629039,1.58457276956
3.37685522558,125.145461263
2.90441243007,125.270731514
4.54950718965,10.0468979195
3.11057364947,124.480475493
3.10389914161,82.0244218664
2.61049683543,122.836469979
4.76828520614,32.0429010181
4.53914642287,124.986101443
3.08785281877,119.505013557
1.71731095643,124.725129797
3.10086562796,125.885775942
3.65626361434,128.32081845
3.40013043274,123.547571283
2.99179828678,123.445269765
3.78154047758,126.596427879
3.009861883,122.646037914
4.38875502834,126.549340003
1.26971900262,121.706607373
2.65736951532,124.54585764
3.06737034881,125.371507874
4.45135547485,37.9759903102
3.32013824164,123.91552605
3.70977207679,127.605879015
2.26102430523,121.713956698
